id,created_at,total_price,financial_status,order_number
2.2385E+12,6/16/20,8,paid,123778
2.2385E+12,6/16/20,8,paid,123780
2.2385E+12,6/16/20,8,paid,123782
2.2385E+12,6/16/20,8,paid,123783
2.2385E+12,6/16/20,8,paid,123789
2.2385E+12,6/16/20,8,paid,123794
2.23851E+12,6/16/20,8,paid,123809
2.23851E+12,6/16/20,8,paid,123819
2.23851E+12,6/16/20,8,paid,123841
2.23851E+12,6/16/20,8,paid,123845
2.23851E+12,6/16/20,8,paid,123863
2.23851E+12,6/16/20,8,paid,123866
2.23851E+12,6/16/20,8,paid,123867
2.23851E+12,6/16/20,8,paid,123878
2.23851E+12,6/16/20,8,paid,123887
2.23851E+12,6/16/20,8.57,paid,123897
2.23852E+12,6/16/20,8,paid,123916
2.23852E+12,6/16/20,8,paid,123917
2.23852E+12,6/16/20,8,paid,123928
2.23852E+12,6/16/20,8,paid,123940
2.23852E+12,6/16/20,8,paid,123956
2.23852E+12,6/16/20,8,paid,123962
2.23852E+12,6/16/20,8,paid,123971
2.23852E+12,6/16/20,8,paid,123991
2.23852E+12,6/16/20,8,paid,123995
2.23853E+12,6/16/20,8,paid,123997
2.24423E+12,6/19/20,12,paid,126464
2.24781E+12,6/21/20,5,paid,128440
2.2505E+12,6/22/20,16,paid,130149
2.25855E+12,6/27/20,5,paid,134207
2.26024E+12,6/28/20,5,paid,135187
2.26179E+12,6/29/20,5,paid,136162
2.26187E+12,6/29/20,16,paid,136830
2.26189E+12,6/29/20,16,paid,136927
2.26364E+12,6/30/20,5,paid,137268
2.26454E+12,6/30/20,12.8,paid,137645
2.26557E+12,7/1/20,14,paid,137850
2.26561E+12,7/1/20,11,paid,138330
2.26564E+12,7/1/20,16,paid,138681
2.26565E+12,7/1/20,16,paid,138772
2.26565E+12,7/1/20,16,paid,138811
2.26566E+12,7/1/20,12,paid,138889
2.26566E+12,7/1/20,23,paid,138916
2.26566E+12,7/1/20,16,paid,138931
2.26566E+12,7/1/20,16,paid,138937
2.26567E+12,7/1/20,16,paid,138990
2.26567E+12,7/1/20,16,paid,139022
2.26567E+12,7/1/20,16,paid,139045
2.26604E+12,7/1/20,6.8,paid,139410
2.26621E+12,7/1/20,8,paid,139458
2.26626E+12,7/1/20,8,paid,139463
2.26667E+12,7/1/20,0,paid,139588
2.26765E+12,7/2/20,16,paid,140583
2.26948E+12,7/3/20,13.93,paid,140959
2.26949E+12,7/3/20,23,paid,141043
2.26953E+12,7/3/20,16,paid,141573
2.26984E+12,7/3/20,10,paid,141793
2.27144E+12,7/4/20,16,paid,142326
2.27145E+12,7/4/20,40,paid,142401
2.27146E+12,7/4/20,8,paid,142534
2.27146E+12,7/4/20,15.99,paid,142587
2.27146E+12,7/4/20,5,paid,142623
2.27147E+12,7/4/20,8,paid,142702
2.27303E+12,7/5/20,8,paid,143184
2.27304E+12,7/5/20,8,paid,143252
2.27304E+12,7/5/20,8,paid,143317
2.27307E+12,7/5/20,8,paid,143650
2.27469E+12,7/6/20,8.57,paid,144169
2.2747E+12,7/6/20,8,paid,144253
2.27472E+12,7/6/20,8,paid,144456
2.27472E+12,7/6/20,8,paid,144474
2.27473E+12,7/6/20,8,paid,144596
2.27474E+12,7/6/20,17.15,paid,144680
2.27475E+12,7/6/20,8,paid,144838
2.27475E+12,7/6/20,8,paid,144842
2.27475E+12,7/6/20,8,paid,144863
2.27476E+12,7/6/20,8,paid,144895
2.27476E+12,7/6/20,8,paid,144912
2.27678E+12,7/7/20,8,paid,145298
2.27679E+12,7/7/20,8,paid,145387
2.27679E+12,7/7/20,8,paid,145388
2.27681E+12,7/7/20,8,paid,145439
2.27681E+12,7/7/20,8,paid,145454
2.27682E+12,7/7/20,8,paid,145484
2.27685E+12,7/7/20,8,paid,145749
2.27685E+12,7/7/20,8,paid,145774
2.27686E+12,7/7/20,8,paid,145810
2.27865E+12,7/8/20,8,paid,146308
2.27867E+12,7/8/20,8,paid,146497
2.27868E+12,7/8/20,8,paid,146626
2.27869E+12,7/8/20,16,paid,146736
2.2805E+12,7/9/20,8,paid,147563
2.28051E+12,7/9/20,8.57,paid,147650
2.28051E+12,7/9/20,8.57,paid,147662
2.28051E+12,7/9/20,8,paid,147766
2.28052E+12,7/9/20,5,paid,147812
2.28052E+12,7/9/20,8,paid,147838
2.28052E+12,7/9/20,12,paid,147878
2.28053E+12,7/9/20,8,paid,147900
2.28055E+12,7/9/20,8,paid,148175
2.28082E+12,7/9/20,40,paid,148268
2.28258E+12,7/10/20,8,paid,148850
2.28259E+12,7/10/20,8,paid,148965
2.28434E+12,7/11/20,8,paid,150053
2.28435E+12,7/11/20,5,paid,150208
2.28435E+12,7/11/20,12,paid,150217
2.28436E+12,7/11/20,5,paid,150227
2.28436E+12,7/11/20,8.57,paid,150340
2.28438E+12,7/11/20,8.57,paid,150501
2.2859E+12,7/12/20,13,paid,151050
2.28594E+12,7/12/20,0,paid,151491
2.28821E+12,7/13/20,0,paid,152818
2.29098E+12,7/15/20,16,paid,154253
2.29099E+12,7/15/20,16,paid,154379
2.29148E+12,7/15/20,17.15,paid,155147
2.29278E+12,7/16/20,16,paid,155447
2.29282E+12,7/16/20,16,paid,155862
2.29284E+12,7/16/20,16,paid,156085
2.29461E+12,7/17/20,17.14,paid,156679
2.29602E+12,7/18/20,25,paid,157571
2.29625E+12,7/18/20,8.01,paid,157622
2.29634E+12,7/18/20,16,paid,157666
2.29635E+12,7/18/20,8,paid,157746
2.29635E+12,7/18/20,8,paid,157799
2.29636E+12,7/18/20,8,paid,157948
2.29637E+12,7/18/20,8,paid,158011
2.29638E+12,7/18/20,8,paid,158170
2.29639E+12,7/18/20,8,paid,158302
2.297E+12,7/18/20,33,paid,158528
2.29712E+12,7/18/20,15.01,paid,158541
2.29737E+12,7/18/20,0,paid,158577
2.29737E+12,7/18/20,0,paid,158583
2.29818E+12,7/19/20,8,paid,158929
2.29818E+12,7/19/20,8,paid,158992
2.29821E+12,7/19/20,8,paid,159310
2.29894E+12,7/19/20,8.01,paid,159629
2.29972E+12,7/20/20,8,paid,160072
2.29972E+12,7/20/20,8,paid,160115
2.29975E+12,7/20/20,8,paid,160436
2.29978E+12,7/20/20,5,paid,160745
2.29978E+12,7/20/20,8,paid,160760
2.32083E+12,7/21/20,8,paid,161376
2.32111E+12,7/21/20,8,paid,161814
2.32112E+12,7/21/20,8,paid,161820
2.32112E+12,7/21/20,8,paid,161897
2.32407E+12,7/22/20,5,paid,162310
2.32409E+12,7/22/20,8,paid,162696
2.3241E+12,7/22/20,8,paid,162793
2.3261E+12,7/23/20,17.5,paid,163357
2.32623E+12,7/23/20,25,paid,163365
2.32635E+12,7/23/20,8,paid,163487
2.32636E+12,7/23/20,8,paid,163600
2.32636E+12,7/23/20,8,paid,163652
2.32638E+12,7/23/20,8,paid,163879
2.32745E+12,7/23/20,20,paid,164248
2.32838E+12,7/24/20,8,paid,164363
2.32838E+12,7/24/20,8,paid,164391
2.32839E+12,7/24/20,8,paid,164415
2.33024E+12,7/25/20,16,paid,165504
2.33024E+12,7/25/20,8,paid,165519
2.33025E+12,7/25/20,8,paid,165590
2.33025E+12,7/25/20,8,paid,165607
2.33029E+12,7/25/20,5,paid,166068
2.3303E+12,7/25/20,12,paid,166106
2.3303E+12,7/25/20,8.57,paid,166120
2.33189E+12,7/26/20,8,paid,166472
2.3319E+12,7/26/20,8,paid,166589
2.33191E+12,7/26/20,8,paid,166718
2.33193E+12,7/26/20,8,paid,166947
2.33193E+12,7/26/20,8,paid,166981
2.33194E+12,7/26/20,0,paid,167077
2.33353E+12,7/27/20,8,paid,167650
2.33354E+12,7/27/20,5,paid,167828
2.33354E+12,7/27/20,5,paid,167842
2.33354E+12,7/27/20,5,paid,167844
2.33354E+12,7/27/20,5,paid,167850
2.33356E+12,7/27/20,8,paid,167988
2.3346E+12,7/27/20,0,paid,168143
2.33499E+12,7/28/20,17,paid,168214
2.3353E+12,7/28/20,8,paid,168335
2.33532E+12,7/28/20,5,paid,168527
2.33532E+12,7/28/20,8,paid,168558
2.33532E+12,7/28/20,8,paid,168601
2.33532E+12,7/28/20,8,paid,168608
2.33532E+12,7/28/20,5,paid,168620
2.33533E+12,7/28/20,8,paid,168666
2.33534E+12,7/28/20,16,paid,168784
2.33535E+12,7/28/20,5,paid,168967
2.33649E+12,7/28/20,8,paid,169128
2.33714E+12,7/29/20,8,paid,169207
2.33714E+12,7/29/20,5,paid,169226
2.33714E+12,7/29/20,5,paid,169233
2.33715E+12,7/29/20,8,paid,169290
2.33715E+12,7/29/20,8,paid,169296
2.33715E+12,7/29/20,5,paid,169324
2.33715E+12,7/29/20,5,paid,169366
2.33715E+12,7/29/20,5,paid,169370
2.33715E+12,7/29/20,8,paid,169389
2.33716E+12,7/29/20,8,paid,169401
2.33716E+12,7/29/20,8,paid,169420
2.33716E+12,7/29/20,8,paid,169423
2.33716E+12,7/29/20,8,paid,169424
2.33716E+12,7/29/20,8,paid,169426
2.33716E+12,7/29/20,16,paid,169494
2.33719E+12,7/29/20,8,paid,169784
2.33719E+12,7/29/20,8,paid,169786
2.3372E+12,7/29/20,5,paid,169908
2.3372E+12,7/29/20,5,paid,169918
2.3372E+12,7/29/20,5,paid,169926
2.3372E+12,7/29/20,5,paid,169959
2.3372E+12,7/29/20,5,paid,169964
2.33722E+12,7/29/20,8,paid,170150
2.33722E+12,7/29/20,8,paid,170188
2.33893E+12,7/30/20,5,paid,170984
2.33893E+12,7/30/20,8,paid,170997
2.33895E+12,7/30/20,8,paid,171261
2.34266E+12,8/1/20,6,paid,171835
2.34267E+12,8/1/20,8,paid,171924
2.34269E+12,8/1/20,8,paid,172057
2.34269E+12,8/1/20,8,paid,172059
2.34269E+12,8/1/20,5,paid,172071
2.34269E+12,8/1/20,8,paid,172150
2.34269E+12,8/1/20,8,paid,172151
2.3427E+12,8/1/20,8,paid,172217
2.34271E+12,8/1/20,8.57,paid,172308
2.34271E+12,8/1/20,8,paid,172309
2.34271E+12,8/1/20,8,paid,172366
2.34271E+12,8/1/20,8,paid,172388
2.34272E+12,8/1/20,8,paid,172473
2.34272E+12,8/1/20,8,paid,172475
2.34272E+12,8/1/20,8,paid,172485
2.34272E+12,8/1/20,8,paid,172543
2.34272E+12,8/1/20,8,paid,172553
2.34272E+12,8/1/20,8,paid,172556
2.34272E+12,8/1/20,8,paid,172577
2.34273E+12,8/1/20,8,paid,172580
2.34273E+12,8/1/20,8,paid,172664
2.34273E+12,8/1/20,8,paid,172695
2.34279E+12,8/1/20,8,paid,173236
2.34434E+12,8/2/20,8,paid,174091
2.34438E+12,8/2/20,8,paid,174688
2.34591E+12,8/3/20,16,paid,175198
2.34592E+12,8/3/20,8,paid,175305
2.34597E+12,8/3/20,16,paid,175762
2.34597E+12,8/3/20,8,paid,175777
2.34648E+12,8/3/20,8,paid,176132
2.34694E+12,8/3/20,0,paid,176206
2.35403E+12,8/6/20,8,paid,178758
2.35403E+12,8/6/20,8,paid,178798
2.35403E+12,8/6/20,8,paid,178802
2.35405E+12,8/6/20,8,paid,178908
2.35405E+12,8/6/20,8,paid,178930
2.35405E+12,8/6/20,8,paid,178935
2.35405E+12,8/6/20,8,paid,178938
2.35406E+12,8/6/20,8,paid,178986
2.35406E+12,8/6/20,8,paid,178987
2.35406E+12,8/6/20,8,paid,178988
2.35407E+12,8/6/20,8.57,paid,179033
2.35407E+12,8/6/20,8,paid,179076
2.35409E+12,8/6/20,8,paid,179177
2.35417E+12,8/6/20,8,paid,179663
2.35418E+12,8/6/20,8,paid,179675
2.35581E+12,8/6/20,8.57,paid,179734
2.35676E+12,8/6/20,8,paid,179836
2.35785E+12,8/7/20,8,paid,180076
2.35787E+12,8/7/20,8,paid,180200
2.35795E+12,8/7/20,12,paid,180724
2.35984E+12,8/8/20,16,paid,181225
2.35985E+12,8/8/20,8,paid,181263
2.35989E+12,8/8/20,8,paid,181712
2.3599E+12,8/8/20,8,paid,181818
2.3599E+12,8/8/20,8,paid,181840
2.35991E+12,8/8/20,8,paid,181981
2.35991E+12,8/8/20,16,paid,181983
2.3614E+12,8/9/20,8,paid,182409
2.36141E+12,8/9/20,8,paid,182467
2.36143E+12,8/9/20,8,paid,182759
2.36145E+12,8/9/20,8,paid,182989
2.36146E+12,8/9/20,8,paid,183122
2.36295E+12,8/10/20,8,paid,183703
2.36296E+12,8/10/20,8,paid,183792
2.36297E+12,8/10/20,12,paid,183896
2.36297E+12,8/10/20,8,paid,183930
2.36297E+12,8/10/20,5,paid,183944
2.36298E+12,8/10/20,8,paid,184013
2.36298E+12,8/10/20,8,paid,184044
2.36299E+12,8/10/20,8,paid,184133
2.36299E+12,8/10/20,8,paid,184179
2.36299E+12,8/10/20,8,paid,184187
2.36299E+12,8/10/20,8,paid,184213
2.36301E+12,8/10/20,8,paid,184465
2.36302E+12,8/10/20,8,paid,184466
2.36302E+12,8/10/20,8,paid,184482
2.36302E+12,8/10/20,8,paid,184516
2.36302E+12,8/10/20,8,paid,184525
2.36302E+12,8/10/20,8,paid,184532
2.36302E+12,8/10/20,8,paid,184533
2.36303E+12,8/10/20,8,paid,184564
2.36303E+12,8/10/20,8,paid,184565
2.36303E+12,8/10/20,8,paid,184566
2.36303E+12,8/10/20,8,paid,184595
2.36483E+12,8/11/20,8,paid,184990
2.36489E+12,8/11/20,8,paid,185593
2.36489E+12,8/11/20,8,paid,185617
2.36489E+12,8/11/20,12,paid,185632
2.36489E+12,8/11/20,8,paid,185650
2.36489E+12,8/11/20,8,paid,185651
2.36489E+12,8/11/20,8,paid,185667
2.36489E+12,8/11/20,8,paid,185668
2.36763E+12,8/12/20,12,paid,186187
2.36897E+12,8/12/20,0,paid,187026
2.36904E+12,8/12/20,0,paid,187047
2.37038E+12,8/13/20,8,paid,187415
2.37039E+12,8/13/20,16,paid,187477
2.37041E+12,8/13/20,8,paid,187606
2.37044E+12,8/13/20,16,paid,187791
2.37044E+12,8/13/20,8,paid,187850
2.37044E+12,8/13/20,17.14,paid,187863
2.37047E+12,8/13/20,8,paid,188064
2.37048E+12,8/13/20,8.57,paid,188095
2.37585E+12,8/14/20,8,paid,188527
2.37591E+12,8/14/20,8,paid,188975
2.3825E+12,8/14/20,0,paid,189415
2.39495E+12,8/15/20,8,paid,189948
2.39496E+12,8/15/20,40,paid,189992
2.39499E+12,8/15/20,8,paid,190331
2.39593E+12,8/15/20,8,paid,190858
2.39651E+12,8/16/20,8,paid,191491
2.39652E+12,8/16/20,8,paid,191541
2.398E+12,8/17/20,8,paid,192379
2.39811E+12,8/17/20,8,paid,193102
2.39814E+12,8/17/20,8,paid,193218
2.39815E+12,8/17/20,8,paid,193230
2.39815E+12,8/17/20,8,paid,193246
2.39963E+12,8/18/20,0,paid,193507
2.3999E+12,8/18/20,8,paid,193764
2.3999E+12,8/18/20,8,paid,193894
2.39992E+12,8/18/20,8,paid,194050
2.39994E+12,8/18/20,8,paid,194300
2.39995E+12,8/18/20,8,paid,194381
2.40073E+12,8/18/20,0,paid,194670
2.40089E+12,8/18/20,8,paid,194698
2.40101E+12,8/18/20,8,paid,194738
2.4015E+12,8/19/20,8,paid,195299
2.40151E+12,8/19/20,8,paid,195425
2.40153E+12,8/19/20,8,paid,195652
2.40189E+12,8/19/20,5,paid,195773
2.40194E+12,8/19/20,8,paid,195781
2.40227E+12,8/19/20,0,paid,195863
2.40315E+12,8/20/20,8,paid,196223
2.40316E+12,8/20/20,8,paid,196378
2.40317E+12,8/20/20,8,paid,196413
2.40318E+12,8/20/20,16,paid,196615
2.40319E+12,8/20/20,8,paid,196688
2.40319E+12,8/20/20,8,paid,196702
2.4032E+12,8/20/20,8,paid,196759
2.4032E+12,8/20/20,8,paid,196860
2.40323E+12,8/20/20,8,paid,197087
2.40325E+12,8/20/20,5,paid,197218
2.40493E+12,8/21/20,5,paid,198032
2.40493E+12,8/21/20,5,paid,198101
2.40495E+12,8/21/20,8,paid,198296
2.40529E+12,8/21/20,0,paid,198623
2.40691E+12,8/22/20,8,paid,198915
2.40695E+12,8/22/20,16,paid,199232
2.40699E+12,8/22/20,6,paid,199497
2.40978E+12,8/23/20,8,paid,200194
2.40981E+12,8/23/20,16,paid,200469
2.40981E+12,8/23/20,8,paid,200505
2.40981E+12,8/23/20,8,paid,200507
2.41128E+12,8/24/20,5.36,paid,201254
2.41129E+12,8/24/20,8,paid,201326
2.4113E+12,8/24/20,8,paid,201544
2.41131E+12,8/24/20,8,paid,201556
2.41132E+12,8/24/20,8,paid,201692
2.41134E+12,8/24/20,8,paid,201990
2.41135E+12,8/24/20,8,paid,202032
2.41135E+12,8/24/20,10,paid,202037
2.41135E+12,8/24/20,8,paid,202084
2.41291E+12,8/25/20,8,paid,202540
2.41292E+12,8/25/20,5,paid,202693
2.41293E+12,8/25/20,8,paid,202802
2.41294E+12,8/25/20,12,paid,202864
2.41294E+12,8/25/20,8,paid,202919
2.41297E+12,8/25/20,5,paid,203291
2.41463E+12,8/26/20,5,paid,204208
2.41464E+12,8/26/20,8,paid,204315
2.41704E+12,8/27/20,0,paid,205665
2.41776E+12,8/28/20,40,paid,205839
2.4185E+12,8/28/20,0,paid,206793
2.42021E+12,8/29/20,8,paid,207174
2.42024E+12,8/29/20,8,paid,207367
2.42026E+12,8/29/20,8,paid,207543
2.42027E+12,8/29/20,8,paid,207636
2.42027E+12,8/29/20,8,paid,207733
2.42029E+12,8/29/20,8,paid,207875
2.42195E+12,8/30/20,8,paid,208775
2.422E+12,8/30/20,8,paid,209317
2.42422E+12,8/31/20,40,paid,209811
2.4257E+12,9/1/20,8,paid,210292
2.42571E+12,9/1/20,0,paid,210356
2.42571E+12,9/1/20,8,paid,210392
2.42572E+12,9/1/20,8,paid,210514
2.42573E+12,9/1/20,8,paid,210621
2.42573E+12,9/1/20,8,paid,210689
2.42577E+12,9/1/20,8,paid,211036
2.42582E+12,9/1/20,8,paid,211588
2.42582E+12,9/1/20,8,paid,211634
2.42582E+12,9/1/20,8,paid,211635
2.42643E+12,9/1/20,0,paid,212090
2.4282E+12,9/2/20,8,paid,212446
2.42821E+12,9/2/20,8,paid,212659
2.42827E+12,9/2/20,8,paid,213236
2.42827E+12,9/2/20,8,paid,213237
2.42828E+12,9/2/20,8,paid,213298
2.42828E+12,9/2/20,8,paid,213307
2.42828E+12,9/2/20,8,paid,213309
2.42829E+12,9/2/20,8,paid,213385
2.43315E+12,9/3/20,8,paid,214061
2.43324E+12,9/3/20,8,paid,214387
2.43335E+12,9/3/20,8,paid,214862
2.43335E+12,9/3/20,8,paid,214863
2.43502E+12,9/3/20,0,paid,215001
2.43595E+12,9/3/20,0,paid,215063
2.43721E+12,9/4/20,0,paid,215128
2.43819E+12,9/4/20,8,paid,215251
2.43825E+12,9/4/20,8,paid,215456
2.4383E+12,9/4/20,8,paid,215618
2.43835E+12,9/4/20,8,paid,215844
2.43837E+12,9/4/20,5,paid,215912
2.43838E+12,9/4/20,8,paid,215968
2.43839E+12,9/4/20,5,paid,216027
2.4384E+12,9/4/20,8,paid,216035
2.43845E+12,9/4/20,8,paid,216155
2.43846E+12,9/4/20,8,paid,216167
2.43981E+12,9/4/20,8,paid,216276
2.44425E+12,9/5/20,10,paid,216486
2.44427E+12,9/5/20,8,paid,216553
2.4443E+12,9/5/20,8,paid,216645
2.44432E+12,9/5/20,8,paid,216723
2.44447E+12,9/5/20,8,paid,217208
2.45109E+12,9/6/20,8,paid,218642
2.45619E+12,9/7/20,8,paid,219432
2.46079E+12,9/8/20,8,paid,220611
2.46079E+12,9/8/20,8,paid,220618
2.46084E+12,9/8/20,8,paid,220800
2.46093E+12,9/8/20,8,paid,221231
2.46093E+12,9/8/20,8,paid,221256
2.46653E+12,9/9/20,8.57,paid,221765
2.46654E+12,9/9/20,8,paid,221771
2.46654E+12,9/9/20,8,paid,221796
2.46654E+12,9/9/20,8,paid,221797
2.46655E+12,9/9/20,8,paid,221813
2.46655E+12,9/9/20,8,paid,221835
2.46658E+12,9/9/20,8,paid,221918
2.46659E+12,9/9/20,8,paid,221957
2.46661E+12,9/9/20,5,paid,222048
2.46663E+12,9/9/20,5,paid,222113
2.46663E+12,9/9/20,8,paid,222116
2.46668E+12,9/9/20,5,paid,222357
2.46669E+12,9/9/20,12,paid,222378
2.46669E+12,9/9/20,8,paid,222428
2.4667E+12,9/9/20,10,paid,222441
2.46918E+12,9/9/20,0,paid,222896
2.47225E+12,9/10/20,9,paid,223030
2.47241E+12,9/10/20,8,paid,223575
2.47245E+12,9/10/20,8,paid,223725
2.47245E+12,9/10/20,8,paid,223748
2.47252E+12,9/10/20,0,paid,223992
2.47375E+12,9/10/20,0,paid,224155
2.47621E+12,9/10/20,8,paid,224295
2.47993E+12,9/11/20,8,paid,224380
2.48E+12,9/11/20,8,paid,224531
2.48026E+12,9/11/20,8,paid,225163
2.4825E+12,9/11/20,0,paid,225463
2.48473E+12,9/11/20,8,paid,225540
2.48828E+12,9/12/20,8,paid,225991
2.48834E+12,9/12/20,8,paid,226259
2.48835E+12,9/12/20,8,paid,226296
2.48836E+12,9/12/20,8,paid,226328
2.4884E+12,9/12/20,8,paid,226444
2.48841E+12,9/12/20,8,paid,226477
2.504E+12,9/14/20,8,paid,228143
2.50404E+12,9/14/20,0,paid,228144
2.50427E+12,9/14/20,8,paid,228265
2.50428E+12,9/14/20,8,paid,228414
2.50428E+12,9/14/20,8,paid,228441
2.50428E+12,9/14/20,8,paid,228450
2.50428E+12,9/14/20,8,paid,228465
2.50433E+12,9/14/20,8,paid,229022
2.50433E+12,9/14/20,8,paid,229046
2.50433E+12,9/14/20,8,paid,229063
2.50433E+12,9/14/20,8,paid,229090
2.50434E+12,9/14/20,8,paid,229119
2.50434E+12,9/14/20,8,paid,229120
2.50434E+12,9/14/20,8,paid,229142
2.50434E+12,9/14/20,8,paid,229154
2.50434E+12,9/14/20,8,paid,229158
2.50434E+12,9/14/20,8,paid,229168
2.50434E+12,9/14/20,8,paid,229177
2.50434E+12,9/14/20,8,paid,229178
2.50435E+12,9/14/20,8,paid,229183
2.50435E+12,9/14/20,8,paid,229198
2.50463E+12,9/14/20,0,paid,229225
2.50482E+12,9/14/20,0,paid,229254
2.50593E+12,9/15/20,8,paid,230410
2.50593E+12,9/15/20,8,paid,230459
2.50872E+12,9/16/20,8,paid,231245
2.50874E+12,9/16/20,8,paid,231528
2.51076E+12,9/17/20,8,paid,233178
2.51076E+12,9/17/20,8,paid,233196
2.51239E+12,9/18/20,8,paid,233604
2.51241E+12,9/18/20,8,paid,233827
2.51241E+12,9/18/20,17.14,paid,233836
2.51245E+12,9/18/20,8,paid,234292
2.51247E+12,9/18/20,16,paid,234593
2.51413E+12,9/19/20,8,paid,235633
2.51414E+12,9/19/20,8,paid,235788
2.51575E+12,9/20/20,8,paid,236939
2.51896E+12,9/21/20,8,paid,237860
2.51906E+12,9/21/20,8,paid,238275
2.51909E+12,9/21/20,8,paid,238386
2.51909E+12,9/21/20,8,paid,238427
2.52017E+12,9/21/20,0,paid,238673
2.52218E+12,9/22/20,8,paid,239281
2.52227E+12,9/22/20,8,paid,239722
2.52228E+12,9/22/20,8,paid,239799
2.52583E+12,9/23/20,8,paid,240165
2.52589E+12,9/23/20,8,paid,240871
2.5259E+12,9/23/20,6,paid,241032
2.5259E+12,9/23/20,8,paid,241051
2.5259E+12,9/23/20,8,paid,241080
2.5267E+12,9/23/20,0,paid,241182
2.5275E+12,9/24/20,8,paid,241315
2.52751E+12,9/24/20,8,paid,241475
2.52753E+12,9/24/20,8,paid,241610
2.52754E+12,9/24/20,8,paid,241755
2.52754E+12,9/24/20,8,paid,241764
2.52755E+12,9/24/20,8,paid,241799
2.52755E+12,9/24/20,8,paid,241822
2.52755E+12,9/24/20,8,paid,241826
2.52755E+12,9/24/20,8.57,paid,241843
2.52755E+12,9/24/20,8,paid,241904
2.52755E+12,9/24/20,8,paid,241905
2.52756E+12,9/24/20,8.57,paid,241951
2.52757E+12,9/24/20,8,paid,242055
2.52757E+12,9/24/20,8,paid,242157
2.52758E+12,9/24/20,8,paid,242285
2.52759E+12,9/24/20,8,paid,242312
2.52893E+12,9/25/20,0,paid,242504
2.52916E+12,9/25/20,8,paid,242690
2.52916E+12,9/25/20,8,paid,242716
2.52916E+12,9/25/20,8,paid,242738
2.52916E+12,9/25/20,8,paid,242748
2.52916E+12,9/25/20,8,paid,242758
2.52917E+12,9/25/20,8,paid,242781
2.52917E+12,9/25/20,8,paid,242799
2.52922E+12,9/25/20,8,paid,243243
2.53111E+12,9/26/20,8,paid,243933
2.53112E+12,9/26/20,40,paid,243987
2.53115E+12,9/26/20,8,paid,244417
2.53117E+12,9/26/20,8,paid,244640
2.53274E+12,9/27/20,8,paid,245787
2.53354E+12,9/27/20,0,paid,245949
2.53354E+12,9/27/20,0,paid,245950
2.53425E+12,9/28/20,8,paid,246572
2.53425E+12,9/28/20,8,paid,246599
2.53425E+12,9/28/20,8,paid,246602
2.53426E+12,9/28/20,8,paid,246633
2.53426E+12,9/28/20,12,paid,246706
2.53428E+12,9/28/20,8,paid,246941
2.53596E+12,9/29/20,8,paid,247751
2.53596E+12,9/29/20,8,paid,247760
2.53596E+12,9/29/20,8,paid,247780
2.53597E+12,9/29/20,8,paid,247800
2.53602E+12,9/29/20,8,paid,248590
2.53773E+12,9/30/20,8,paid,249127
2.53773E+12,9/30/20,8,paid,249128
2.53773E+12,9/30/20,8,paid,249177
2.53776E+12,9/30/20,8,paid,249433
2.53826E+12,9/30/20,0,paid,249890
2.53957E+12,10/1/20,8,paid,251118
2.54028E+12,10/1/20,0,paid,252318
2.54123E+12,10/2/20,0,paid,252568
2.54124E+12,10/2/20,0,paid,252569
2.54125E+12,10/2/20,0,paid,252572
2.54126E+12,10/2/20,0,paid,252574
2.54126E+12,10/2/20,0,paid,252577
2.54142E+12,10/2/20,8,paid,252909
2.54143E+12,10/2/20,16,paid,253056
2.54147E+12,10/2/20,8,paid,253839
2.54317E+12,10/3/20,5,paid,254462
2.54321E+12,10/3/20,8,paid,254983
2.5448E+12,10/4/20,8,paid,256197
2.54484E+12,10/4/20,16,paid,256747
2.54639E+12,10/5/20,8,paid,257843
2.54645E+12,10/5/20,12,paid,258421
2.5473E+12,10/5/20,8,paid,258559
2.5473E+12,10/5/20,8,paid,258565
2.5473E+12,10/5/20,8,paid,258570
2.54798E+12,10/6/20,8.57,paid,259047
2.54798E+12,10/6/20,8,paid,259051
2.54798E+12,10/6/20,8,paid,259053
2.548E+12,10/6/20,8,paid,259327
2.54802E+12,10/6/20,5,paid,259580
2.54964E+12,10/7/20,8,paid,260058
2.54964E+12,10/7/20,8,paid,260105
2.54964E+12,10/7/20,8,paid,260147
2.54965E+12,10/7/20,16,paid,260271
2.54968E+12,10/7/20,5,paid,260456
2.54968E+12,10/7/20,5,paid,260457
2.55104E+12,10/7/20,5,paid,261213
2.55181E+12,10/8/20,16,paid,262376
2.55461E+12,10/9/20,8,paid,263096
2.55461E+12,10/9/20,8,paid,263126
2.55462E+12,10/9/20,8,paid,263167
2.55462E+12,10/9/20,17.15,paid,263204
2.55468E+12,10/9/20,16,paid,263694
2.55469E+12,10/9/20,8,paid,263695
2.55772E+12,10/10/20,8,paid,264169
2.55776E+12,10/10/20,8,paid,264393
2.55776E+12,10/10/20,8,paid,264430
2.55784E+12,10/10/20,8,paid,264913
2.55786E+12,10/10/20,8,paid,265031
2.55786E+12,10/10/20,8,paid,265037
2.55787E+12,10/10/20,8,paid,265066
2.55788E+12,10/10/20,8,paid,265127
2.55788E+12,10/10/20,8,paid,265138
2.56106E+12,10/11/20,8,paid,266232
2.56106E+12,10/11/20,8,paid,266249
2.56108E+12,10/11/20,8,paid,266404
2.56412E+12,10/12/20,16,paid,267158
2.56413E+12,10/12/20,23,paid,267207
